@W: CS141 :"E:\gowin_projects\myproj\myproj_blue2_ircon\src\testpattern.v":2:8:2:11|Unrecognized synthesis directive name. Verify the correct directive name.
@W: CL271 :"E:\gowin_projects\myproj\myproj_blue2_ircon\src\img_filter\gauss_filter_5_5.v":196:0:196:5|Pruning unused bits 7 to 0 of g_s[21:0]. If this is not the intended behavior, drive the inputs with valid values, or inputs from the top level.
@W: CL271 :"E:\gowin_projects\myproj\myproj_blue2_ircon\src\img_filter\gauss_filter_5_5.v":196:0:196:5|Pruning unused bits 21 to 16 of b_s[21:0]. If this is not the intended behavior, drive the inputs with valid values, or inputs from the top level.
@W: CL271 :"E:\gowin_projects\myproj\myproj_blue2_ircon\src\img_filter\gauss_filter_5_5.v":196:0:196:5|Pruning unused bits 7 to 0 of b_s[21:0]. If this is not the intended behavior, drive the inputs with valid values, or inputs from the top level.
@W: CL169 :"E:\gowin_projects\myproj\myproj_blue2_ircon\src\img_filter\div222.v":21:0:21:5|Pruning unused register temp_b[16][31:0]. Make sure that there are no unused intermediate registers.
@W: CL265 :"E:\gowin_projects\myproj\myproj_blue2_ircon\src\img_filter\div222.v":21:0:21:5|Removing unused bit 31 of temp_a[1][31:0]. Either assign all bits or reduce the width of the signal.
@W: CL265 :"E:\gowin_projects\myproj\myproj_blue2_ircon\src\img_filter\div222.v":21:0:21:5|Removing unused bit 31 of temp_a[2][31:0]. Either assign all bits or reduce the width of the signal.
@W: CL265 :"E:\gowin_projects\myproj\myproj_blue2_ircon\src\img_filter\div222.v":21:0:21:5|Removing unused bit 31 of temp_a[3][31:0]. Either assign all bits or reduce the width of the signal.
@W: CL265 :"E:\gowin_projects\myproj\myproj_blue2_ircon\src\img_filter\div222.v":21:0:21:5|Removing unused bit 31 of temp_a[4][31:0]. Either assign all bits or reduce the width of the signal.
@W: CL265 :"E:\gowin_projects\myproj\myproj_blue2_ircon\src\img_filter\div222.v":21:0:21:5|Removing unused bit 31 of temp_a[5][31:0]. Either assign all bits or reduce the width of the signal.
@W: CL265 :"E:\gowin_projects\myproj\myproj_blue2_ircon\src\img_filter\div222.v":21:0:21:5|Removing unused bit 31 of temp_a[6][31:0]. Either assign all bits or reduce the width of the signal.
@W: CL265 :"E:\gowin_projects\myproj\myproj_blue2_ircon\src\img_filter\div222.v":21:0:21:5|Removing unused bit 31 of temp_a[7][31:0]. Either assign all bits or reduce the width of the signal.
@W: CL265 :"E:\gowin_projects\myproj\myproj_blue2_ircon\src\img_filter\div222.v":21:0:21:5|Removing unused bit 31 of temp_a[8][31:0]. Either assign all bits or reduce the width of the signal.
@W: CL265 :"E:\gowin_projects\myproj\myproj_blue2_ircon\src\img_filter\div222.v":21:0:21:5|Removing unused bit 31 of temp_a[9][31:0]. Either assign all bits or reduce the width of the signal.
@W: CL265 :"E:\gowin_projects\myproj\myproj_blue2_ircon\src\img_filter\div222.v":21:0:21:5|Removing unused bit 31 of temp_a[10][31:0]. Either assign all bits or reduce the width of the signal.
@W: CL265 :"E:\gowin_projects\myproj\myproj_blue2_ircon\src\img_filter\div222.v":21:0:21:5|Removing unused bit 31 of temp_a[11][31:0]. Either assign all bits or reduce the width of the signal.
@W: CL265 :"E:\gowin_projects\myproj\myproj_blue2_ircon\src\img_filter\div222.v":21:0:21:5|Removing unused bit 31 of temp_a[12][31:0]. Either assign all bits or reduce the width of the signal.
@W: CL265 :"E:\gowin_projects\myproj\myproj_blue2_ircon\src\img_filter\div222.v":21:0:21:5|Removing unused bit 31 of temp_a[13][31:0]. Either assign all bits or reduce the width of the signal.
@W: CL265 :"E:\gowin_projects\myproj\myproj_blue2_ircon\src\img_filter\div222.v":21:0:21:5|Removing unused bit 31 of temp_a[14][31:0]. Either assign all bits or reduce the width of the signal.
@W: CL265 :"E:\gowin_projects\myproj\myproj_blue2_ircon\src\img_filter\div222.v":21:0:21:5|Removing unused bit 31 of temp_a[15][31:0]. Either assign all bits or reduce the width of the signal.
@W: CL265 :"E:\gowin_projects\myproj\myproj_blue2_ircon\src\img_filter\div222.v":15:0:15:5|Removing unused bit 31 of temp_a[0][31:0]. Either assign all bits or reduce the width of the signal.
@W: CL279 :"E:\gowin_projects\myproj\myproj_blue2_ircon\src\img_filter\div222.v":15:0:15:5|Pruning register bits 15 to 0 of temp_b[0][31:0]. If this is not the intended behavior, drive the inputs with valid values, or inputs from the top level.
@W: CL279 :"E:\gowin_projects\myproj\myproj_blue2_ircon\src\img_filter\div222.v":15:0:15:5|Pruning register bits 30 to 16 of temp_a[0][30:0]. If this is not the intended behavior, drive the inputs with valid values, or inputs from the top level.
@W: CG134 :"E:\gowin_projects\myproj\myproj_blue2_ircon\src\img_filter\rgb2hsv_top.v":82:11:82:16|No assignment to bit 18 of sign_f
@W: CL169 :"E:\gowin_projects\myproj\myproj_blue2_ircon\src\img_filter\rgb2hsv_top.v":166:0:166:5|Pruning unused register v[17][7:0]. Make sure that there are no unused intermediate registers.
@W: CL169 :"E:\gowin_projects\myproj\myproj_blue2_ircon\src\img_filter\rgb2hsv_top.v":166:0:166:5|Pruning unused register h_add[17][8:0]. Make sure that there are no unused intermediate registers.
@W: CL265 :"E:\gowin_projects\myproj\myproj_blue2_ircon\src\img_filter\rgb2hsv_top.v":166:0:166:5|Removing unused bit 17 of sign_f_56[17:1]. Either assign all bits or reduce the width of the signal.
@W: CL265 :"E:\gowin_projects\myproj\myproj_blue2_ircon\src\img_filter\rgb2hsv_top.v":27:0:27:5|Removing unused bit 0 of pre_vs_r[18:0]. Either assign all bits or reduce the width of the signal.
@W: CL265 :"E:\gowin_projects\myproj\myproj_blue2_ircon\src\img_filter\rgb2hsv_top.v":27:0:27:5|Removing unused bit 0 of pre_hs_r[18:0]. Either assign all bits or reduce the width of the signal.
@W: CL265 :"E:\gowin_projects\myproj\myproj_blue2_ircon\src\img_filter\rgb2hsv_top.v":27:0:27:5|Removing unused bit 0 of pre_clken_r[18:0]. Either assign all bits or reduce the width of the signal.
@W: CL190 :"E:\gowin_projects\myproj\myproj_blue2_ircon\src\img_filter\rgb2hsv_top.v":84:0:84:5|Optimizing register bit h_add[0][0] to a constant 0. To keep the instance, apply constraint syn_preserve=1 on the instance.
@W: CL190 :"E:\gowin_projects\myproj\myproj_blue2_ircon\src\img_filter\rgb2hsv_top.v":84:0:84:5|Optimizing register bit h_add[0][1] to a constant 0. To keep the instance, apply constraint syn_preserve=1 on the instance.
@W: CL190 :"E:\gowin_projects\myproj\myproj_blue2_ircon\src\img_filter\rgb2hsv_top.v":84:0:84:5|Optimizing register bit h_add[0][2] to a constant 0. To keep the instance, apply constraint syn_preserve=1 on the instance.
@W: CL190 :"E:\gowin_projects\myproj\myproj_blue2_ircon\src\img_filter\rgb2hsv_top.v":84:0:84:5|Optimizing register bit h_dividend[0] to a constant 0. To keep the instance, apply constraint syn_preserve=1 on the instance.
@W: CL190 :"E:\gowin_projects\myproj\myproj_blue2_ircon\src\img_filter\rgb2hsv_top.v":84:0:84:5|Optimizing register bit h_dividend[1] to a constant 0. To keep the instance, apply constraint syn_preserve=1 on the instance.
@W: CL279 :"E:\gowin_projects\myproj\myproj_blue2_ircon\src\img_filter\rgb2hsv_top.v":84:0:84:5|Pruning register bits 1 to 0 of h_dividend[15:0]. If this is not the intended behavior, drive the inputs with valid values, or inputs from the top level.
@W: CL279 :"E:\gowin_projects\myproj\myproj_blue2_ircon\src\img_filter\rgb2hsv_top.v":84:0:84:5|Pruning register bits 2 to 0 of h_add[0][8:0]. If this is not the intended behavior, drive the inputs with valid values, or inputs from the top level.
@W: CL169 :"E:\gowin_projects\myproj\myproj_blue2_ircon\src\math_module\div227.v":20:0:20:5|Pruning unused register temp_b[30][59:0]. Make sure that there are no unused intermediate registers.
@W: CL265 :"E:\gowin_projects\myproj\myproj_blue2_ircon\src\math_module\div227.v":20:0:20:5|Removing unused bit 59 of temp_a[1][59:0]. Either assign all bits or reduce the width of the signal.
@W: CL265 :"E:\gowin_projects\myproj\myproj_blue2_ircon\src\math_module\div227.v":20:0:20:5|Removing unused bit 59 of temp_a[2][59:0]. Either assign all bits or reduce the width of the signal.
@W: CL265 :"E:\gowin_projects\myproj\myproj_blue2_ircon\src\math_module\div227.v":20:0:20:5|Removing unused bit 59 of temp_a[3][59:0]. Either assign all bits or reduce the width of the signal.
@W: CL265 :"E:\gowin_projects\myproj\myproj_blue2_ircon\src\math_module\div227.v":20:0:20:5|Removing unused bit 59 of temp_a[4][59:0]. Either assign all bits or reduce the width of the signal.
@W: CL265 :"E:\gowin_projects\myproj\myproj_blue2_ircon\src\math_module\div227.v":20:0:20:5|Removing unused bit 59 of temp_a[5][59:0]. Either assign all bits or reduce the width of the signal.
@W: CL265 :"E:\gowin_projects\myproj\myproj_blue2_ircon\src\math_module\div227.v":20:0:20:5|Removing unused bit 59 of temp_a[6][59:0]. Either assign all bits or reduce the width of the signal.
@W: CL265 :"E:\gowin_projects\myproj\myproj_blue2_ircon\src\math_module\div227.v":20:0:20:5|Removing unused bit 59 of temp_a[7][59:0]. Either assign all bits or reduce the width of the signal.
@W: CL265 :"E:\gowin_projects\myproj\myproj_blue2_ircon\src\math_module\div227.v":20:0:20:5|Removing unused bit 59 of temp_a[8][59:0]. Either assign all bits or reduce the width of the signal.
@W: CL265 :"E:\gowin_projects\myproj\myproj_blue2_ircon\src\math_module\div227.v":20:0:20:5|Removing unused bit 59 of temp_a[9][59:0]. Either assign all bits or reduce the width of the signal.
@W: CL265 :"E:\gowin_projects\myproj\myproj_blue2_ircon\src\math_module\div227.v":20:0:20:5|Removing unused bit 59 of temp_a[10][59:0]. Either assign all bits or reduce the width of the signal.
@W: CL265 :"E:\gowin_projects\myproj\myproj_blue2_ircon\src\math_module\div227.v":20:0:20:5|Removing unused bit 59 of temp_a[11][59:0]. Either assign all bits or reduce the width of the signal.
@W: CL265 :"E:\gowin_projects\myproj\myproj_blue2_ircon\src\math_module\div227.v":20:0:20:5|Removing unused bit 59 of temp_a[12][59:0]. Either assign all bits or reduce the width of the signal.
@W: CL265 :"E:\gowin_projects\myproj\myproj_blue2_ircon\src\math_module\div227.v":20:0:20:5|Removing unused bit 59 of temp_a[13][59:0]. Either assign all bits or reduce the width of the signal.
@W: CL265 :"E:\gowin_projects\myproj\myproj_blue2_ircon\src\math_module\div227.v":20:0:20:5|Removing unused bit 59 of temp_a[14][59:0]. Either assign all bits or reduce the width of the signal.
@W: CL265 :"E:\gowin_projects\myproj\myproj_blue2_ircon\src\math_module\div227.v":20:0:20:5|Removing unused bit 59 of temp_a[15][59:0]. Either assign all bits or reduce the width of the signal.
@W: CL265 :"E:\gowin_projects\myproj\myproj_blue2_ircon\src\math_module\div227.v":20:0:20:5|Removing unused bit 59 of temp_a[16][59:0]. Either assign all bits or reduce the width of the signal.
@W: CL265 :"E:\gowin_projects\myproj\myproj_blue2_ircon\src\math_module\div227.v":20:0:20:5|Removing unused bit 59 of temp_a[17][59:0]. Either assign all bits or reduce the width of the signal.
@W: CL265 :"E:\gowin_projects\myproj\myproj_blue2_ircon\src\math_module\div227.v":20:0:20:5|Removing unused bit 59 of temp_a[18][59:0]. Either assign all bits or reduce the width of the signal.
@W: CL265 :"E:\gowin_projects\myproj\myproj_blue2_ircon\src\math_module\div227.v":20:0:20:5|Removing unused bit 59 of temp_a[19][59:0]. Either assign all bits or reduce the width of the signal.
@W: CL265 :"E:\gowin_projects\myproj\myproj_blue2_ircon\src\math_module\div227.v":20:0:20:5|Removing unused bit 59 of temp_a[20][59:0]. Either assign all bits or reduce the width of the signal.
@W: CL265 :"E:\gowin_projects\myproj\myproj_blue2_ircon\src\math_module\div227.v":20:0:20:5|Removing unused bit 59 of temp_a[21][59:0]. Either assign all bits or reduce the width of the signal.
@W: CL265 :"E:\gowin_projects\myproj\myproj_blue2_ircon\src\math_module\div227.v":20:0:20:5|Removing unused bit 59 of temp_a[22][59:0]. Either assign all bits or reduce the width of the signal.
@W: CL265 :"E:\gowin_projects\myproj\myproj_blue2_ircon\src\math_module\div227.v":20:0:20:5|Removing unused bit 59 of temp_a[23][59:0]. Either assign all bits or reduce the width of the signal.
@W: CL265 :"E:\gowin_projects\myproj\myproj_blue2_ircon\src\math_module\div227.v":20:0:20:5|Removing unused bit 59 of temp_a[24][59:0]. Either assign all bits or reduce the width of the signal.
@W: CL265 :"E:\gowin_projects\myproj\myproj_blue2_ircon\src\math_module\div227.v":20:0:20:5|Removing unused bit 59 of temp_a[25][59:0]. Either assign all bits or reduce the width of the signal.
@W: CL265 :"E:\gowin_projects\myproj\myproj_blue2_ircon\src\math_module\div227.v":20:0:20:5|Removing unused bit 59 of temp_a[26][59:0]. Either assign all bits or reduce the width of the signal.
@W: CL265 :"E:\gowin_projects\myproj\myproj_blue2_ircon\src\math_module\div227.v":20:0:20:5|Removing unused bit 59 of temp_a[27][59:0]. Either assign all bits or reduce the width of the signal.
@W: CL265 :"E:\gowin_projects\myproj\myproj_blue2_ircon\src\math_module\div227.v":20:0:20:5|Removing unused bit 59 of temp_a[28][59:0]. Either assign all bits or reduce the width of the signal.
@W: CL265 :"E:\gowin_projects\myproj\myproj_blue2_ircon\src\math_module\div227.v":20:0:20:5|Removing unused bit 59 of temp_a[29][59:0]. Either assign all bits or reduce the width of the signal.
@W: CL265 :"E:\gowin_projects\myproj\myproj_blue2_ircon\src\math_module\div227.v":14:0:14:5|Removing unused bit 59 of temp_a[0][59:0]. Either assign all bits or reduce the width of the signal.
@W: CL279 :"E:\gowin_projects\myproj\myproj_blue2_ircon\src\math_module\div227.v":14:0:14:5|Pruning register bits 29 to 0 of temp_b[0][59:0]. If this is not the intended behavior, drive the inputs with valid values, or inputs from the top level.
@W: CL279 :"E:\gowin_projects\myproj\myproj_blue2_ircon\src\math_module\div227.v":14:0:14:5|Pruning register bits 58 to 30 of temp_a[0][58:0]. If this is not the intended behavior, drive the inputs with valid values, or inputs from the top level.
@W: CS263 :"E:\gowin_projects\myproj\myproj_blue2_ircon\src\sdp_256_8\sdp_256_8.v":41:8:41:16|Port-width mismatch for port DI. The port definition is 32 bits, but the actual port connection bit width is 8. Adjust either the definition or the instantiation of this port.
@W: CS263 :"E:\gowin_projects\myproj\myproj_blue2_ircon\src\sdp_256_8\sdp_256_8.v":29:8:29:17|Port-width mismatch for port DO. The port definition is 32 bits, but the actual port connection bit width is 8. Adjust either the definition or the instantiation of this port.
@W: CG133 :"E:\gowin_projects\myproj\myproj_blue2_ircon\src\hist_v\histogram_equalized.v":43:32:43:39|Object mul_tmp0 is declared but not assigned. Either assign a value or remove the declaration.
@W: CG133 :"E:\gowin_projects\myproj\myproj_blue2_ircon\src\hist_v\histogram_equalized.v":44:32:44:39|Object mul_tmp1 is declared but not assigned. Either assign a value or remove the declaration.
@W: CG133 :"E:\gowin_projects\myproj\myproj_blue2_ircon\src\hist_v\histogram_equalized.v":45:32:45:39|Object mul_tmp2 is declared but not assigned. Either assign a value or remove the declaration.
@W: CG133 :"E:\gowin_projects\myproj\myproj_blue2_ircon\src\hist_v\histogram_equalized.v":46:32:46:43|Object address_b_r1 is declared but not assigned. Either assign a value or remove the declaration.
@W: CG133 :"E:\gowin_projects\myproj\myproj_blue2_ircon\src\hist_v\histogram_equalized.v":47:32:47:43|Object address_b_r2 is declared but not assigned. Either assign a value or remove the declaration.
@W: CG133 :"E:\gowin_projects\myproj\myproj_blue2_ircon\src\hist_v\histogram_equalized.v":48:32:48:43|Object address_b_r3 is declared but not assigned. Either assign a value or remove the declaration.
@W: CG360 :"E:\gowin_projects\myproj\myproj_blue2_ircon\src\hist_v\histogram_equalized.v":56:32:56:34|Removing wire q_a, as there is no assignment to it.
@W: CG360 :"E:\gowin_projects\myproj\myproj_blue2_ircon\src\hist_v\histogram_equalized.v":67:32:67:39|Removing wire hist_q_a, as there is no assignment to it.
@W: CL169 :"E:\gowin_projects\myproj\myproj_blue2_ircon\src\hist_v\histogram_equalized.v":229:0:229:5|Pruning unused register address_b_r[32][7:0]. Make sure that there are no unused intermediate registers.
@W: CL265 :"E:\gowin_projects\myproj\myproj_blue2_ircon\src\hist_v\histogram_equalized.v":229:0:229:5|Removing unused bit 32 of dout_vld_r[32:0]. Either assign all bits or reduce the width of the signal.
@W: CS263 :"E:\gowin_projects\myproj\myproj_blue2_ircon\src\hist_v\histogram_equalized_top.v":70:33:70:36|Port-width mismatch for port dout. The port definition is 32 bits, but the actual port connection bit width is 8. Adjust either the definition or the instantiation of this port.
@W: CG360 :"E:\gowin_projects\myproj\myproj_blue2_ircon\src\hist_v\histogram_equalized_top.v":21:32:21:54|Removing wire hist_equalized_dout_vld, as there is no assignment to it.
@W: CG360 :"E:\gowin_projects\myproj\myproj_blue2_ircon\src\hist_v\histogram_equalized_top.v":22:32:22:50|Removing wire hist_equalized_dout, as there is no assignment to it.
@W: CL169 :"E:\gowin_projects\myproj\myproj_blue2_ircon\src\math_module\div225.v":20:0:20:5|Pruning unused register temp_b[24][47:0]. Make sure that there are no unused intermediate registers.
@W: CL265 :"E:\gowin_projects\myproj\myproj_blue2_ircon\src\math_module\div225.v":20:0:20:5|Removing unused bit 47 of temp_a[1][47:0]. Either assign all bits or reduce the width of the signal.
@W: CL265 :"E:\gowin_projects\myproj\myproj_blue2_ircon\src\math_module\div225.v":20:0:20:5|Removing unused bit 47 of temp_a[2][47:0]. Either assign all bits or reduce the width of the signal.
@W: CL265 :"E:\gowin_projects\myproj\myproj_blue2_ircon\src\math_module\div225.v":20:0:20:5|Removing unused bit 47 of temp_a[3][47:0]. Either assign all bits or reduce the width of the signal.
@W: CL265 :"E:\gowin_projects\myproj\myproj_blue2_ircon\src\math_module\div225.v":20:0:20:5|Removing unused bit 47 of temp_a[4][47:0]. Either assign all bits or reduce the width of the signal.
@W: CL265 :"E:\gowin_projects\myproj\myproj_blue2_ircon\src\math_module\div225.v":20:0:20:5|Removing unused bit 47 of temp_a[5][47:0]. Either assign all bits or reduce the width of the signal.
@W: CL265 :"E:\gowin_projects\myproj\myproj_blue2_ircon\src\math_module\div225.v":20:0:20:5|Removing unused bit 47 of temp_a[6][47:0]. Either assign all bits or reduce the width of the signal.
@W: CL265 :"E:\gowin_projects\myproj\myproj_blue2_ircon\src\math_module\div225.v":20:0:20:5|Removing unused bit 47 of temp_a[7][47:0]. Either assign all bits or reduce the width of the signal.
@W: CL265 :"E:\gowin_projects\myproj\myproj_blue2_ircon\src\math_module\div225.v":20:0:20:5|Removing unused bit 47 of temp_a[8][47:0]. Either assign all bits or reduce the width of the signal.
@W: CL265 :"E:\gowin_projects\myproj\myproj_blue2_ircon\src\math_module\div225.v":20:0:20:5|Removing unused bit 47 of temp_a[9][47:0]. Either assign all bits or reduce the width of the signal.
@W: CL265 :"E:\gowin_projects\myproj\myproj_blue2_ircon\src\math_module\div225.v":20:0:20:5|Removing unused bit 47 of temp_a[10][47:0]. Either assign all bits or reduce the width of the signal.
@W: CL265 :"E:\gowin_projects\myproj\myproj_blue2_ircon\src\math_module\div225.v":20:0:20:5|Removing unused bit 47 of temp_a[11][47:0]. Either assign all bits or reduce the width of the signal.
@W: CL265 :"E:\gowin_projects\myproj\myproj_blue2_ircon\src\math_module\div225.v":20:0:20:5|Removing unused bit 47 of temp_a[12][47:0]. Either assign all bits or reduce the width of the signal.
@W: CL265 :"E:\gowin_projects\myproj\myproj_blue2_ircon\src\math_module\div225.v":20:0:20:5|Removing unused bit 47 of temp_a[13][47:0]. Either assign all bits or reduce the width of the signal.
@W: CL265 :"E:\gowin_projects\myproj\myproj_blue2_ircon\src\math_module\div225.v":20:0:20:5|Removing unused bit 47 of temp_a[14][47:0]. Either assign all bits or reduce the width of the signal.
@W: CL265 :"E:\gowin_projects\myproj\myproj_blue2_ircon\src\math_module\div225.v":20:0:20:5|Removing unused bit 47 of temp_a[15][47:0]. Either assign all bits or reduce the width of the signal.
